threshold,group,accuracy,fpr,fnr
0.3300000000000001,mixed,1.0,0.0,0.0
0.34000000000000014,A,0.9903225806451613,0.0,0.00967741935483871
0.34000000000000014,B,0.984,0.0,0.016
0.34000000000000014,C,0.9852125693160814,0.0,0.014787430683918669
0.34000000000000014,D,0.9757575757575757,0.0,0.024242424242424242
0.34000000000000014,E,0.9929078014184397,0.0,0.0070921985815602835
0.34000000000000014,F,0.967741935483871,0.0,0.03225806451612903
0.34000000000000014,G,0.9935691318327974,0.0,0.006430868167202572
0.34000000000000014,H,0.9965635738831615,0.0,0.003436426116838488
0.34000000000000014,I,1.0,0.0,0.0
0.34000000000000014,J,0.9908172635445363,0.0,0.009182736455463728
0.34000000000000014,K,1.0,0.0,0.0
0.34000000000000014,L,0.991044776119403,0.0,0.008955223880597015
0.34000000000000014,M,0.9901768172888016,0.0,0.009823182711198428
0.34000000000000014,N,0.96875,0.0,0.03125
0.34000000000000014,O,1.0,0.0,0.0
0.34000000000000014,P,0.983739837398374,0.0,0.016260162601626018
0.34000000000000014,Q,1.0,0.0,0.0
0.34000000000000014,R,0.9885844748858448,0.0,0.01141552511415525
0.34000000000000014,S,0.9775910364145658,0.0,0.022408963585434174
0.34000000000000014,T,0.9932584269662922,0.0,0.006741573033707865
0.34000000000000014,U,1.0,0.0,0.0
0.34000000000000014,V,0.9939393939393939,0.0,0.006060606060606061
0.34000000000000014,W,1.0,0.0,0.0
0.34000000000000014,X,1.0,0.0,0.0
0.34000000000000014,Y,0.9807692307692307,0.0,0.019230769230769232
0.34000000000000014,Z,0.9166666666666666,0.0,0.08333333333333333
0.34000000000000014,mixed,1.0,0.0,0.0
0.35000000000000014,A,0.9887096774193549,0.0,0.01129032258064516
0.35000000000000014,B,0.98,0.0,0.02
0.35000000000000014,C,0.9833641404805915,0.0,0.0166358595194085
0.35000000000000014,D,0.9757575757575757,0.0,0.024242424242424242
0.35000000000000014,E,0.9929078014184397,0.0,0.0070921985815602835
0.35000000000000014,F,0.956989247311828,0.0,0.043010752688172046
0.35000000000000014,G,0.9935691318327974,0.0,0.006430868167202572
0.35000000000000014,H,0.9965635738831615,0.0,0.003436426116838488
0.35000000000000014,I,1.0,0.0,0.0
0.35000000000000014,J,0.9871441689623508,0.0,0.012855831037649219
0.35000000000000014,K,0.9942528735632183,0.0,0.005747126436781609
0.35000000000000014,L,0.9880597014925373,0.0,0.011940298507462687
0.35000000000000014,M,0.9882121807465619,0.0,0.011787819253438114
0.35000000000000014,N,0.96875,0.0,0.03125
0.35000000000000014,O,1.0,0.0,0.0
0.35000000000000014,P,0.983739837398374,0.0,0.016260162601626018
0.35000000000000014,Q,1.0,0.0,0.0
0.35000000000000014,R,0.9885844748858448,0.0,0.01141552511415525
0.35000000000000014,S,0.9719887955182073,0.0,0.028011204481792718
0.35000000000000014,T,0.9932584269662922,0.0,0.006741573033707865
0.35000000000000014,U,1.0,0.0,0.0
0.35000000000000014,V,0.9939393939393939,0.0,0.006060606060606061
0.35000000000000014,W,1.0,0.0,0.0
0.35000000000000014,X,1.0,0.0,0.0
0.35000000000000014,Y,0.9807692307692307,0.0,0.019230769230769232
0.35000000000000014,Z,0.9166666666666666,0.0,0.08333333333333333
0.35000000000000014,mixed,1.0,0.0,0.0
0.36000000000000015,A,0.9838709677419355,0.0,0.016129032258064516
